lat,lng,province,province_id,region,region_id,month,season,hazard_type,hazard_type_id,base_flood_risk,base_landslide_risk,base_storm_risk,seasonal_multiplier,risk_level
18.580176,105.478664,Hà Tĩnh,27,central,1,11,1,flood,0,5,3,5,0.9,5
19.729418,105.316097,Nghệ An,26,central,1,10,2,flood,0,5,4,4,1.0,5
10.529942,106.216358,TP.HCM,44,south,3,7,2,landslide,1,4,1,2,0.7,1
22.427291,105.261067,Hà Giang,14,north,0,10,2,landslide,1,4,5,1,1.0,5
11.459569,106.574349,Tây Ninh,46,south,3,12,1,storm,2,2,1,1,0.4,1
15.152708,109.011063,Quảng Ngãi,33,central,1,5,1,storm,2,5,3,4,0.3,1
20.526753,104.907674,Hòa Bình,8,north,0,10,2,storm,2,3,4,2,1.0,2
10.445454,105.920716,Bến Tre,52,south,3,10,2,storm,2,4,1,2,1.0,2
10.649055,105.222758,An Giang,56,south,3,7,2,flood,0,5,1,1,0.7,4
9.63438,105.209988,Kiên Giang,57,south,3,4,0,storm,2,4,1,2,0.2,1
11.3271,106.342488,Bình Phước,45,south,3,9,2,flood,0,2,2,1,1.0,2
21.656256,106.12221,Bắc Ninh,18,north,0,1,0,flood,0,2,1,2,0.3,1
11.170202,106.305384,Bình Dương,47,south,3,4,0,landslide,1,3,1,1,0.3,1
10.038904,105.057497,An Giang,56,south,3,11,1,landslide,1,5,1,1,0.8,1
21.169419,107.091386,Quảng Ninh,2,north,0,8,2,landslide,1,3,2,3,0.8,1
9.907016,106.215793,Cần Thơ,58,south,3,12,1,storm,2,4,1,1,0.4,1
10.569811,107.256882,Bà Rịa-Vũng Tàu,49,south,3,11,1,storm,2,3,1,2,0.8,1
9.923434,106.411804,Trà Vinh,53,south,3,6,2,storm,2,4,1,2,0.5,1
12.030458,106.726217,Bình Phước,45,south,3,11,1,flood,0,2,2,1,0.9,1
22.05473,105.891221,Bắc Kạn,12,north,0,12,1,storm,2,3,4,2,0.4,1
20.876104,106.897682,Quảng Ninh,2,north,0,3,0,landslide,1,3,2,3,0.2,1
20.367762,106.468128,Ninh Bình,24,north,0,9,2,flood,0,4,2,2,1.0,4
21.808259,105.447336,Tuyên Quang,13,north,0,3,0,storm,2,3,3,2,0.1,1
16.846686,107.200306,Quảng Trị,29,central,1,11,1,storm,2,5,4,5,0.8,4
11.622089,106.272713,Bình Dương,47,south,3,2,0,storm,2,3,1,1,0.1,1
21.992587,107.20446,Lạng Sơn,10,north,0,5,1,flood,0,3,3,2,0.5,2
9.504147,105.347083,Bạc Liêu,61,south,3,11,1,flood,0,4,1,2,0.9,4
10.293556,106.076267,Bến Tre,52,south,3,6,2,flood,0,4,1,2,0.6,2
22.197916,104.276736,Lào Cai,3,north,0,4,0,storm,2,4,5,2,0.2,1
20.051283,106.821526,Thái Bình,21,north,0,6,2,flood,0,4,1,3,0.6,3
10.78871,106.784356,TP.HCM,44,south,3,7,2,landslide,1,4,1,2,0.7,1
22.111372,103.620863,Lai Châu,7,north,0,2,0,flood,0,4,5,1,0.2,1
21.292001,102.724184,Điện Biên,5,north,0,9,2,flood,0,3,4,1,1.0,3
21.056708,107.721149,Quảng Ninh,2,north,0,1,0,flood,0,3,2,3,0.3,1
14.220206,107.951061,Kon Tum,39,highlands,2,8,2,flood,0,3,4,2,0.8,2
20.374836,105.58884,Hòa Bình,8,north,0,9,2,landslide,1,3,4,2,1.0,4
16.830787,106.943285,Quảng Trị,29,central,1,3,0,storm,2,5,4,5,0.1,1
9.944749,105.364532,Cần Thơ,58,south,3,10,2,storm,2,4,1,1,1.0,1
10.027978,106.093646,Bến Tre,52,south,3,8,2,flood,0,4,1,2,0.8,3
21.045136,103.329938,Điện Biên,5,north,0,9,2,flood,0,3,4,1,1.0,3
12.658684,109.136761,Phú Yên,35,central,1,10,2,landslide,1,4,2,4,1.0,2
10.799598,106.768936,Long An,50,south,3,10,2,flood,0,4,1,1,1.0,4
22.683105,104.42431,Lào Cai,3,north,0,6,2,storm,2,4,5,2,0.5,1
21.479158,105.537569,Hà Nội,0,north,0,6,2,storm,2,3,1,2,0.5,1
9.348376,106.063411,Sóc Trăng,60,south,3,7,2,storm,2,4,1,2,0.6,1
15.218612,108.33691,Quảng Ngãi,33,central,1,3,0,storm,2,5,3,4,0.1,1
10.22195,106.484169,Bến Tre,52,south,3,7,2,flood,0,4,1,2,0.7,3
21.348112,104.133902,Sơn La,6,north,0,1,0,flood,0,3,5,2,0.3,1
10.877949,104.784097,An Giang,56,south,3,11,1,landslide,1,5,1,1,0.8,1
16.498155,107.903174,Thừa Thiên Huế,30,central,1,3,0,storm,2,5,4,5,0.1,1
10.858769,106.885234,Đồng Nai,48,south,3,1,0,storm,2,3,1,2,0.2,1
21.911235,106.456098,Lạng Sơn,10,north,0,10,2,landslide,1,3,3,2,1.0,3
10.283401,106.783121,Bến Tre,52,south,3,1,0,storm,2,4,1,2,0.2,1
9.996034,106.348357,Sóc Trăng,60,south,3,7,2,storm,2,4,1,2,0.6,1
13.948834,107.637909,Kon Tum,39,highlands,2,11,1,flood,0,3,4,2,0.9,3
21.707617,106.019073,Thái Nguyên,9,north,0,1,0,landslide,1,3,2,2,0.3,1
16.954567,107.634477,Thừa Thiên Huế,30,central,1,10,2,landslide,1,5,4,5,1.0,4
8.986902,105.192255,Cà Mau,62,south,3,6,2,landslide,1,4,1,2,0.6,1
21.857373,104.806412,Tuyên Quang,13,north,0,6,2,flood,0,3,3,2,0.6,2
15.531073,108.589284,Quảng Ngãi,33,central,1,7,2,storm,2,5,3,4,0.6,3
14.150553,107.994953,Kon Tum,39,highlands,2,3,0,landslide,1,3,4,2,0.2,1
10.008238,105.585633,Cần Thơ,58,south,3,1,0,flood,0,4,1,1,0.3,1
12.264143,108.454286,Đắk Lắk,41,highlands,2,12,1,flood,0,3,3,2,0.5,1
9.059109,105.380213,Bạc Liêu,61,south,3,2,0,storm,2,4,1,2,0.1,1
10.19068,105.931058,Hậu Giang,59,south,3,10,2,storm,2,4,1,1,1.0,1
22.005634,105.905421,Thái Nguyên,9,north,0,9,2,storm,2,3,2,2,0.9,2
17.236012,106.824701,Quảng Trị,29,central,1,8,2,landslide,1,5,4,5,0.8,4
20.205941,106.776133,Thái Bình,21,north,0,12,1,storm,2,4,1,3,0.4,1
14.364918,107.562316,Kon Tum,39,highlands,2,2,0,flood,0,3,4,2,0.2,1
21.778171,105.729232,Vĩnh Phúc,16,north,0,6,2,flood,0,2,1,2,0.6,1
14.634899,108.57091,Quảng Ngãi,33,central,1,2,0,flood,0,5,3,4,0.2,1
21.119482,105.739722,Hà Nội,0,north,0,11,1,flood,0,3,1,2,0.9,3
20.298093,106.587508,Thái Bình,21,north,0,8,2,landslide,1,4,1,3,0.8,1
20.9157,105.795537,Vĩnh Phúc,16,north,0,8,2,storm,2,2,1,2,0.7,1
20.746739,106.323227,Hải Phòng,1,north,0,8,2,storm,2,4,1,3,0.7,2
10.244206,105.320609,An Giang,56,south,3,8,2,landslide,1,5,1,1,0.8,1
9.852609,106.58897,Trà Vinh,53,south,3,2,0,storm,2,4,1,2,0.1,1
23.048557,104.556211,Hà Giang,14,north,0,9,2,storm,2,4,5,1,0.9,1
20.588306,105.841491,Hà Nội,0,north,0,6,2,flood,0,3,1,2,0.6,2
12.674897,107.942605,Đắk Lắk,41,highlands,2,6,2,landslide,1,3,3,2,0.6,2
15.289605,108.129016,Quảng Nam,32,central,1,6,2,storm,2,5,4,5,0.5,3
11.326808,106.457095,Tây Ninh,46,south,3,7,2,flood,0,2,1,1,0.7,1
10.837007,107.601547,Bà Rịa-Vũng Tàu,49,south,3,7,2,storm,2,3,1,2,0.6,1
11.576822,106.256536,Bình Dương,47,south,3,7,2,storm,2,3,1,1,0.6,1
11.088408,107.652428,Đồng Nai,48,south,3,6,2,landslide,1,3,1,2,0.6,1
10.668982,107.017627,Bà Rịa-Vũng Tàu,49,south,3,10,2,landslide,1,3,1,2,1.0,1
16.581444,106.931399,Quảng Trị,29,central,1,7,2,storm,2,5,4,5,0.6,3
20.29541,105.945434,Nam Định,23,north,0,3,0,storm,2,4,1,3,0.1,1
21.324806,103.774094,Sơn La,6,north,0,2,0,landslide,1,3,5,2,0.2,1
16.010874,108.219191,Đà Nẵng,31,central,1,2,0,landslide,1,4,2,4,0.2,1
9.891302,106.531649,Trà Vinh,53,south,3,10,2,storm,2,4,1,2,1.0,2
13.586234,107.619958,Gia Lai,40,highlands,2,10,2,flood,0,3,3,2,1.0,3
14.19253,108.265943,Gia Lai,40,highlands,2,1,0,storm,2,3,3,2,0.2,1
10.888857,107.005257,Đồng Nai,48,south,3,1,0,landslide,1,3,1,2,0.3,1
21.277782,106.777907,Hải Phòng,1,north,0,3,0,flood,0,4,1,3,0.2,1
21.82368,105.560766,Thái Nguyên,9,north,0,12,1,storm,2,3,2,2,0.4,1
22.537091,105.470411,Bắc Kạn,12,north,0,12,1,flood,0,3,4,2,0.5,1
13.39765,108.761836,Bình Định,34,central,1,10,2,storm,2,4,3,4,1.0,4
21.463058,104.817319,Tuyên Quang,13,north,0,6,2,flood,0,3,3,2,0.6,2
13.643284,109.263344,Bình Định,34,central,1,7,2,flood,0,4,3,4,0.7,3
9.884418,105.821105,Hậu Giang,59,south,3,10,2,flood,0,4,1,1,1.0,4
10.797644,106.150374,Đồng Tháp,55,south,3,1,0,storm,2,5,1,1,0.2,1
22.908395,105.046781,Hà Giang,14,north,0,10,2,landslide,1,4,5,1,1.0,5
9.900513,106.802087,Trà Vinh,53,south,3,3,0,landslide,1,4,1,2,0.2,1
20.951925,105.051177,Vĩnh Phúc,16,north,0,1,0,landslide,1,2,1,2,0.3,1
11.618769,108.77617,Lâm Đồng,43,highlands,2,5,1,landslide,1,3,4,2,0.5,2
9.651374,105.877897,Cần Thơ,58,south,3,11,1,storm,2,4,1,1,0.8,1
21.466752,105.510955,Tuyên Quang,13,north,0,2,0,flood,0,3,3,2,0.2,1
20.733281,106.582634,Nam Định,23,north,0,7,2,landslide,1,4,1,3,0.7,1
21.419735,105.743167,Bắc Ninh,18,north,0,9,2,landslide,1,2,1,2,1.0,1
10.091931,106.01418,Long An,50,south,3,6,2,storm,2,4,1,1,0.5,1
12.208249,107.737109,Đắk Nông,42,highlands,2,2,0,storm,2,3,4,2,0.1,1
12.954864,108.313818,Đắk Lắk,41,highlands,2,7,2,flood,0,3,3,2,0.7,2
12.235393,107.483234,Đắk Nông,42,highlands,2,2,0,landslide,1,3,4,2,0.2,1
11.571905,108.779111,Lâm Đồng,43,highlands,2,4,0,flood,0,3,4,2,0.3,1
15.986823,108.19415,Đà Nẵng,31,central,1,2,0,storm,2,4,2,4,0.1,1
10.294909,106.002891,Bến Tre,52,south,3,3,0,flood,0,4,1,2,0.2,1
9.281236,106.139975,Hậu Giang,59,south,3,7,2,landslide,1,4,1,1,0.7,1
9.696502,106.024103,Bạc Liêu,61,south,3,6,2,flood,0,4,1,2,0.6,3
10.289399,105.323615,An Giang,56,south,3,5,1,landslide,1,5,1,1,0.5,1
20.442513,105.558691,Hưng Yên,20,north,0,7,2,flood,0,3,1,2,0.7,3
10.926129,107.385335,Đồng Nai,48,south,3,2,0,storm,2,3,1,2,0.1,1
17.276233,107.090393,Quảng Trị,29,central,1,3,0,landslide,1,5,4,5,0.2,1
9.300991,105.796656,Bạc Liêu,61,south,3,6,2,landslide,1,4,1,2,0.6,1
22.418282,103.645614,Lào Cai,3,north,0,1,0,flood,0,4,5,2,0.3,1
11.354667,107.814641,Bình Thuận,38,central,1,1,0,landslide,1,3,2,3,0.3,1
22.827105,104.662307,Hà Giang,14,north,0,9,2,storm,2,4,5,1,0.9,1
20.763979,106.200756,Hưng Yên,20,north,0,9,2,flood,0,3,1,2,1.0,3
21.409775,105.150052,Vĩnh Phúc,16,north,0,6,2,flood,0,2,1,2,0.6,2
19.399886,105.187977,Nghệ An,26,central,1,7,2,flood,0,5,4,4,0.7,4
16.236427,107.828848,Đà Nẵng,31,central,1,9,2,flood,0,4,2,4,1.0,4
20.542072,106.203425,Hà Nam,22,north,0,3,0,storm,2,3,1,2,0.1,1
20.86264,105.988647,Hải Dương,19,north,0,3,0,landslide,1,3,1,2,0.2,1
13.555345,107.861177,Gia Lai,40,highlands,2,12,1,flood,0,3,3,2,0.5,1
20.608394,105.971796,Ninh Bình,24,north,0,4,0,flood,0,4,2,2,0.3,2
21.421735,102.725691,Điện Biên,5,north,0,9,2,landslide,1,3,4,1,1.0,4
11.427383,107.36823,Đồng Nai,48,south,3,5,1,storm,2,3,1,2,0.3,1
21.759719,105.29613,Tuyên Quang,13,north,0,3,0,landslide,1,3,3,2,0.2,1
21.349993,105.034671,Yên Bái,4,north,0,7,2,storm,2,4,4,2,0.6,1
20.017677,106.110554,Thái Bình,21,north,0,10,2,storm,2,4,1,3,1.0,3
22.025256,105.024782,Tuyên Quang,13,north,0,5,1,flood,0,3,3,2,0.5,2
21.035971,106.069595,Bắc Giang,17,north,0,10,2,storm,2,3,2,2,1.0,2
19.646548,106.224293,Thanh Hóa,25,central,1,8,2,landslide,1,5,3,4,0.8,2
20.274488,105.689295,Hà Nam,22,north,0,12,1,landslide,1,3,1,2,0.4,1
9.335555,105.831243,Bạc Liêu,61,south,3,3,0,storm,2,4,1,2,0.1,1
14.131361,107.903533,Gia Lai,40,highlands,2,8,2,landslide,1,3,3,2,0.8,2
9.710038,105.573458,Bạc Liêu,61,south,3,9,2,storm,2,4,1,2,0.9,2
20.588843,105.874639,Hải Dương,19,north,0,3,0,landslide,1,3,1,2,0.2,1
10.098207,106.237445,Bến Tre,52,south,3,6,2,storm,2,4,1,2,0.5,1
12.596662,109.320499,Phú Yên,35,central,1,12,1,landslide,1,4,2,4,0.4,1
21.666139,106.086391,Bắc Ninh,18,north,0,8,2,flood,0,2,1,2,0.8,1
10.088464,107.130907,Bà Rịa-Vũng Tàu,49,south,3,11,1,flood,0,3,1,2,0.9,3
20.881692,106.330021,Hưng Yên,20,north,0,10,2,flood,0,3,1,2,1.0,3
20.185915,105.553508,Hà Nam,22,north,0,12,1,landslide,1,3,1,2,0.4,1
21.757912,105.879667,Bắc Giang,17,north,0,1,0,landslide,1,3,2,2,0.3,1
10.590353,105.529017,Vĩnh Long,54,south,3,4,0,landslide,1,4,1,1,0.3,1
10.751083,107.648526,Đồng Nai,48,south,3,3,0,flood,0,3,1,2,0.2,1
11.564078,106.548276,Bình Phước,45,south,3,1,0,storm,2,2,2,1,0.2,1
9.872711,106.013501,Cần Thơ,58,south,3,2,0,storm,2,4,1,1,0.1,1
11.001974,106.211082,Tây Ninh,46,south,3,2,0,landslide,1,2,1,1,0.2,1
21.50163,104.732413,Yên Bái,4,north,0,6,2,flood,0,4,4,2,0.6,3
22.012599,104.94138,Tuyên Quang,13,north,0,9,2,flood,0,3,3,2,1.0,3
17.485734,106.622186,Quảng Bình,28,central,1,2,0,storm,2,5,4,5,0.1,1
16.723105,107.361626,Quảng Trị,29,central,1,9,2,storm,2,5,4,5,0.9,4
22.49968,104.430445,Lào Cai,3,north,0,4,0,flood,0,4,5,2,0.3,1
22.818046,103.724893,Lai Châu,7,north,0,8,2,flood,0,4,5,1,0.8,3
10.453484,106.025992,Đồng Tháp,55,south,3,6,2,flood,0,5,1,1,0.6,3
10.067469,105.581729,Hậu Giang,59,south,3,11,1,landslide,1,4,1,1,0.8,1
20.732015,105.563084,Hòa Bình,8,north,0,11,1,landslide,1,3,4,2,0.8,3
10.120463,107.034212,Bà Rịa-Vũng Tàu,49,south,3,4,0,flood,0,3,1,2,0.3,1
21.016515,106.463625,Hưng Yên,20,north,0,4,0,flood,0,3,1,2,0.3,1
9.970508,106.151193,Cần Thơ,58,south,3,1,0,flood,0,4,1,1,0.3,1
9.657834,104.704009,Kiên Giang,57,south,3,11,1,flood,0,4,1,2,0.9,4
20.388669,106.629712,Nam Định,23,north,0,2,0,flood,0,4,1,3,0.2,1
9.795777,106.515675,Bến Tre,52,south,3,11,1,storm,2,4,1,2,0.8,1
22.413872,104.93935,Hà Giang,14,north,0,1,0,storm,2,4,5,1,0.2,1
22.118888,106.243442,Bắc Kạn,12,north,0,6,2,landslide,1,3,4,2,0.6,2
15.248721,108.645701,Quảng Nam,32,central,1,10,2,storm,2,5,4,5,1.0,5
9.687083,106.541166,Trà Vinh,53,south,3,3,0,landslide,1,4,1,2,0.2,1
22.840764,103.753601,Lai Châu,7,north,0,5,1,storm,2,4,5,1,0.3,1
13.525567,109.363746,Phú Yên,35,central,1,8,2,flood,0,4,2,4,0.8,3
21.865372,106.30576,Bắc Kạn,12,north,0,7,2,flood,0,3,4,2,0.7,2
10.572596,106.553173,Long An,50,south,3,3,0,storm,2,4,1,1,0.1,1
22.565805,105.573677,Bắc Kạn,12,north,0,8,2,landslide,1,3,4,2,0.8,3
10.974572,105.433082,An Giang,56,south,3,4,0,landslide,1,5,1,1,0.3,1
22.576912,103.572868,Lào Cai,3,north,0,5,1,landslide,1,4,5,2,0.5,3
20.72847,105.559214,Hà Nam,22,north,0,11,1,flood,0,3,1,2,0.9,3
20.592854,105.436336,Hà Nam,22,north,0,6,2,flood,0,3,1,2,0.6,2
21.625898,104.825483,Tuyên Quang,13,north,0,1,0,storm,2,3,3,2,0.2,1
20.643865,106.08317,Thái Bình,21,north,0,1,0,flood,0,4,1,3,0.3,1
22.450157,104.457305,Lào Cai,3,north,0,5,1,storm,2,4,5,2,0.3,1
16.563072,107.3079,Quảng Trị,29,central,1,7,2,storm,2,5,4,5,0.6,3
10.183534,105.961211,Tiền Giang,51,south,3,2,0,landslide,1,4,1,2,0.2,1
16.198262,107.324164,Thừa Thiên Huế,30,central,1,4,0,landslide,1,5,4,5,0.3,1
12.025632,108.685772,Khánh Hòa,36,central,1,3,0,storm,2,4,2,4,0.1,1
17.17636,107.241069,Quảng Trị,29,central,1,9,2,landslide,1,5,4,5,1.0,4
11.719234,108.151025,Lâm Đồng,43,highlands,2,8,2,landslide,1,3,4,2,0.8,3
9.528301,106.386639,Sóc Trăng,60,south,3,6,2,flood,0,4,1,2,0.6,2
21.023484,106.073888,Bắc Giang,17,north,0,3,0,storm,2,3,2,2,0.1,1
9.993866,105.621183,Sóc Trăng,60,south,3,4,0,storm,2,4,1,2,0.2,1
22.400084,104.873466,Hà Giang,14,north,0,3,0,landslide,1,4,5,1,0.2,1
17.145886,107.396159,Quảng Trị,29,central,1,1,0,flood,0,5,4,5,0.3,1
22.663752,103.531432,Lào Cai,3,north,0,8,2,storm,2,4,5,2,0.7,2
21.147185,105.709443,Phú Thọ,15,north,0,4,0,flood,0,3,2,2,0.3,1
20.972935,105.808082,Hưng Yên,20,north,0,5,1,storm,2,3,1,2,0.3,1
20.321971,105.566676,Hòa Bình,8,north,0,9,2,flood,0,3,4,2,1.0,3
19.995368,106.237467,Nam Định,23,north,0,4,0,landslide,1,4,1,3,0.3,1
18.084046,106.208028,Hà Tĩnh,27,central,1,3,0,landslide,1,5,3,5,0.2,1
21.071694,106.114175,Bắc Ninh,18,north,0,9,2,storm,2,2,1,2,0.9,2
14.461137,108.013843,Gia Lai,40,highlands,2,5,1,flood,0,3,3,2,0.5,1
10.37329,105.294501,Cần Thơ,58,south,3,1,0,storm,2,4,1,1,0.2,1
10.720756,104.960943,An Giang,56,south,3,7,2,storm,2,5,1,1,0.6,1
18.886613,105.117857,Nghệ An,26,central,1,5,1,flood,0,5,4,4,0.5,3
10.976093,108.418455,Bình Thuận,38,central,1,8,2,storm,2,3,2,3,0.7,3
22.555067,106.200738,Cao Bằng,11,north,0,1,0,storm,2,3,4,2,0.2,1
21.812094,103.717362,Sơn La,6,north,0,9,2,flood,0,3,5,2,1.0,3
20.634909,105.40293,Hà Nội,0,north,0,8,2,flood,0,3,1,2,0.8,2
21.890232,105.440264,Thái Nguyên,9,north,0,4,0,storm,2,3,2,2,0.2,1
20.585413,107.423507,Quảng Ninh,2,north,0,11,1,storm,2,3,2,3,0.8,2
21.285628,102.95421,Điện Biên,5,north,0,1,0,flood,0,3,4,1,0.3,1
10.699715,106.711301,Bến Tre,52,south,3,2,0,landslide,1,4,1,2,0.2,1
20.620358,106.947059,Hải Phòng,1,north,0,4,0,landslide,1,4,1,3,0.3,1
18.339366,106.312885,Hà Tĩnh,27,central,1,5,1,landslide,1,5,3,5,0.5,2
9.771414,106.383999,Sóc Trăng,60,south,3,2,0,landslide,1,4,1,2,0.2,1
20.834882,106.425498,Nam Định,23,north,0,4,0,storm,2,4,1,3,0.2,1
20.823061,105.698162,Bắc Giang,17,north,0,8,2,storm,2,3,2,2,0.7,2
13.524259,108.142455,Gia Lai,40,highlands,2,9,2,storm,2,3,3,2,0.9,2
8.932493,104.834554,Cà Mau,62,south,3,3,0,flood,0,4,1,2,0.2,1
21.711066,105.543731,Tuyên Quang,13,north,0,3,0,landslide,1,3,3,2,0.2,1
22.188672,107.223023,Lạng Sơn,10,north,0,11,1,storm,2,3,3,2,0.8,2
10.262453,106.006384,Tiền Giang,51,south,3,3,0,landslide,1,4,1,2,0.2,1
21.774093,103.602952,Sơn La,6,north,0,6,2,landslide,1,3,5,2,0.6,3
16.146802,107.244577,Thừa Thiên Huế,30,central,1,2,0,storm,2,5,4,5,0.1,1
12.334674,108.239933,Lâm Đồng,43,highlands,2,1,0,storm,2,3,4,2,0.2,1
22.507503,104.564958,Hà Giang,14,north,0,11,1,landslide,1,4,5,1,0.8,4
21.755722,105.605151,Thái Nguyên,9,north,0,12,1,flood,0,3,2,2,0.5,2
10.41405,106.109606,Đồng Tháp,55,south,3,10,2,flood,0,5,1,1,1.0,5
13.980042,108.405184,Kon Tum,39,highlands,2,11,1,storm,2,3,4,2,0.8,2
9.558364,105.504215,Kiên Giang,57,south,3,7,2,flood,0,4,1,2,0.7,3
20.995306,106.230295,Bắc Giang,17,north,0,1,0,flood,0,3,2,2,0.3,1
13.466219,109.243653,Bình Định,34,central,1,4,0,flood,0,4,3,4,0.3,2
11.931003,109.540429,Khánh Hòa,36,central,1,1,0,landslide,1,4,2,4,0.3,1
20.461561,106.776843,Hải Phòng,1,north,0,7,2,flood,0,4,1,3,0.7,3
17.878185,106.71955,Quảng Bình,28,central,1,3,0,landslide,1,5,4,5,0.2,1
20.830654,105.799828,Hưng Yên,20,north,0,8,2,landslide,1,3,1,2,0.8,1
21.9359,105.111491,Tuyên Quang,13,north,0,7,2,storm,2,3,3,2,0.6,1
21.464702,103.958261,Sơn La,6,north,0,6,2,landslide,1,3,5,2,0.6,3
10.538269,105.442039,Đồng Tháp,55,south,3,9,2,storm,2,5,1,1,0.9,1
21.12732,106.701311,Hải Dương,19,north,0,3,0,flood,0,3,1,2,0.2,1
9.499582,105.998998,Trà Vinh,53,south,3,2,0,flood,0,4,1,2,0.2,1
12.764965,109.555351,Phú Yên,35,central,1,1,0,flood,0,4,2,4,0.3,1
14.135072,108.31201,Gia Lai,40,highlands,2,1,0,storm,2,3,3,2,0.2,1
20.514384,106.340978,Thái Bình,21,north,0,9,2,landslide,1,4,1,3,1.0,1
14.925493,108.834501,Quảng Ngãi,33,central,1,7,2,flood,0,5,3,4,0.7,4
10.049025,106.431749,Vĩnh Long,54,south,3,11,1,storm,2,4,1,1,0.8,1
20.97621,106.092698,Hưng Yên,20,north,0,9,2,flood,0,3,1,2,1.0,3
12.037897,107.998365,Đắk Nông,42,highlands,2,4,0,flood,0,3,4,2,0.3,1
21.882199,106.299407,Thái Nguyên,9,north,0,5,1,flood,0,3,2,2,0.5,2
19.784188,106.087222,Thanh Hóa,25,central,1,6,2,flood,0,5,3,4,0.6,3
10.71495,106.808465,Tiền Giang,51,south,3,8,2,landslide,1,4,1,2,0.8,1
15.24355,109.01183,Quảng Ngãi,33,central,1,8,2,landslide,1,5,3,4,0.8,3
21.829018,105.561168,Phú Thọ,15,north,0,7,2,storm,2,3,2,2,0.6,1
21.321068,104.825852,Phú Thọ,15,north,0,2,0,landslide,1,3,2,2,0.2,1
16.177294,107.765634,Đà Nẵng,31,central,1,11,1,landslide,1,4,2,4,0.8,2
10.283947,106.403901,Vĩnh Long,54,south,3,6,2,storm,2,4,1,1,0.5,1
11.032239,106.171583,TP.HCM,44,south,3,10,2,landslide,1,4,1,2,1.0,1
10.729332,107.043417,TP.HCM,44,south,3,12,1,landslide,1,4,1,2,0.4,1
14.179412,108.365523,Kon Tum,39,highlands,2,6,2,storm,2,3,4,2,0.5,1
11.811909,105.914811,Tây Ninh,46,south,3,10,2,landslide,1,2,1,1,1.0,1
15.657058,108.072109,Đà Nẵng,31,central,1,12,1,storm,2,4,2,4,0.4,2
21.263737,105.377271,Thái Nguyên,9,north,0,6,2,flood,0,3,2,2,0.6,2
18.379014,106.343379,Hà Tĩnh,27,central,1,1,0,flood,0,5,3,5,0.3,1
10.095181,105.487184,Đồng Tháp,55,south,3,7,2,landslide,1,5,1,1,0.7,1
22.106215,105.979707,Bắc Kạn,12,north,0,8,2,flood,0,3,4,2,0.8,3
16.058925,108.60649,Quảng Nam,32,central,1,11,1,flood,0,5,4,5,0.9,5
10.802541,106.900228,Đồng Nai,48,south,3,1,0,landslide,1,3,1,2,0.3,1
10.106173,106.019706,Trà Vinh,53,south,3,12,1,flood,0,4,1,2,0.5,2
21.229453,105.648192,Hòa Bình,8,north,0,1,0,flood,0,3,4,2,0.3,1
12.72691,108.612988,Phú Yên,35,central,1,1,0,flood,0,4,2,4,0.3,2
20.627319,106.11929,Ninh Bình,24,north,0,5,1,storm,2,4,2,2,0.3,1
12.2241,107.159928,Bình Phước,45,south,3,10,2,flood,0,2,2,1,1.0,2
21.497136,107.291184,Quảng Ninh,2,north,0,4,0,flood,0,3,2,3,0.3,1
20.871344,105.81387,Vĩnh Phúc,16,north,0,2,0,flood,0,2,1,2,0.2,1
17.770632,106.765237,Quảng Bình,28,central,1,8,2,flood,0,5,4,5,0.8,4
16.467539,107.707827,Thừa Thiên Huế,30,central,1,4,0,landslide,1,5,4,5,0.3,1
21.126269,106.430496,Bắc Ninh,18,north,0,8,2,landslide,1,2,1,2,0.8,1
20.94266,102.619384,Điện Biên,5,north,0,7,2,flood,0,3,4,1,0.7,2
21.456925,105.208534,Vĩnh Phúc,16,north,0,8,2,flood,0,2,1,2,0.8,2
11.257223,107.455782,Đồng Nai,48,south,3,12,1,storm,2,3,1,2,0.4,1
17.246537,106.800916,Quảng Trị,29,central,1,8,2,landslide,1,5,4,5,0.8,4
11.755808,108.803239,Ninh Thuận,37,central,1,1,0,flood,0,3,2,3,0.3,1
20.501629,107.038621,Hải Phòng,1,north,0,6,2,storm,2,4,1,3,0.5,1
10.440331,106.155398,Trà Vinh,53,south,3,6,2,flood,0,4,1,2,0.6,2
20.41548,106.377047,Hải Phòng,1,north,0,7,2,landslide,1,4,1,3,0.7,1
10.166234,106.128172,Vĩnh Long,54,south,3,7,2,landslide,1,4,1,1,0.7,1
14.79155,109.037226,Quảng Ngãi,33,central,1,2,0,landslide,1,5,3,4,0.2,1
20.910135,105.819378,Bắc Ninh,18,north,0,1,0,storm,2,2,1,2,0.2,1
10.998599,107.680101,Bình Thuận,38,central,1,4,0,flood,0,3,2,3,0.3,1
11.654897,106.453186,Tây Ninh,46,south,3,1,0,landslide,1,2,1,1,0.3,1
10.125575,104.952405,An Giang,56,south,3,12,1,flood,0,5,1,1,0.5,3
21.317396,105.378032,Thái Nguyên,9,north,0,4,0,flood,0,3,2,2,0.3,1
15.035238,108.418457,Quảng Ngãi,33,central,1,2,0,landslide,1,5,3,4,0.2,1
21.644043,106.011847,Vĩnh Phúc,16,north,0,7,2,storm,2,2,1,2,0.6,1
21.179262,105.331073,Vĩnh Phúc,16,north,0,11,1,landslide,1,2,1,2,0.8,1
14.689914,109.260593,Quảng Ngãi,33,central,1,8,2,flood,0,5,3,4,0.8,4
